saith the,the king,saith,love,children of,the children,jesus christ,faith,he that,jesus,
0.000000,0.000000,0.000000,0.000000,1.097695,1.097695,0.000000,0.000000,0.000000,0.000000,
0.000000,6.999125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.608295,0.000000,0.000000,2.304147,2.304147,0.000000,0.000000,0.000000,0.000000,
0.000000,3.205128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.602564,0.000000,
0.000000,1.402525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.331002,3.496503,2.331002,0.000000,4.662005,4.662005,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.237136,2.237136,0.000000,0.000000,0.000000,0.000000,
0.000000,22.058824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,3.289474,0.000000,0.000000,18.092105,18.092105,0.000000,0.000000,0.000000,0.000000,
0.000000,2.457002,0.000000,0.000000,1.228501,1.228501,0.000000,0.000000,0.000000,0.000000,
2.016129,0.000000,2.016129,0.000000,3.024194,3.024194,0.000000,0.000000,0.000000,0.000000,
0.000000,9.581882,0.000000,1.742160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,28.648165,0.895255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,16.994633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,13.550136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.139037,1.069519,0.000000,1.069519,1.069519,0.000000,0.000000,0.000000,0.000000,
0.000000,20.072993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,38.017651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.716981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.358491,0.000000,
0.000000,7.712082,0.000000,0.000000,3.856041,3.856041,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.138952,1.138952,0.000000,0.000000,1.138952,0.000000,
1.169591,15.204678,1.169591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.190909,5.981800,0.318181,0.106060,0.933331,0.933331,0.000000,0.000000,0.169696,0.000000,
0.208895,6.225063,0.334232,0.104447,0.919137,0.919137,0.000000,0.000000,0.167116,0.000000,
0.189008,6.489279,0.315014,0.105005,0.903039,0.903039,0.000000,0.000000,0.168007,0.000000,
0.188387,6.488885,0.313978,0.104659,0.921003,0.921003,0.000000,0.000000,0.167455,0.000000,
0.189203,6.538009,0.315338,0.105113,0.924992,0.924992,0.000000,0.000000,0.147158,0.000000,
0.186928,6.459385,0.311546,0.103849,0.955407,0.955407,0.000000,0.000000,0.145388,0.000000,
0.184136,6.383371,0.306893,0.102298,0.941138,0.941138,0.000000,0.000000,0.143217,0.000000,
0.178197,6.276482,0.296994,0.098998,0.890983,0.890983,0.000000,0.000000,0.138597,0.000000,
0.177197,6.241263,0.295328,0.098443,0.945049,0.945049,0.000000,0.000000,0.137820,0.000000,
0.177725,6.437599,0.276461,0.098736,0.928120,0.928120,0.000000,0.000000,0.118483,0.000000,
0.176363,6.407870,0.274343,0.117576,0.940605,0.940605,0.000000,0.000000,0.117576,0.000000,
0.193926,6.457743,0.290889,0.116356,0.969631,0.969631,0.000000,0.000000,0.096963,0.000000,
0.231067,6.392852,0.327345,0.115533,0.943523,0.943523,0.000000,0.000000,0.096278,0.000000,
0.000000,0.000000,0.000000,0.000000,1.039501,1.039501,0.000000,0.000000,0.000000,0.000000,
1.052632,3.157895,1.052632,0.000000,1.052632,1.052632,0.000000,0.000000,0.000000,0.000000,
0.232459,6.411995,0.329317,0.116230,0.910465,0.910465,0.000000,0.000000,0.096858,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.253411,6.413255,0.350877,0.116959,0.916179,0.916179,0.000000,0.000000,0.116959,0.000000,
0.000000,1.677852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.327106,6.599835,0.461796,0.096208,1.019800,1.019800,0.000000,0.000000,0.134691,0.000000,
0.368288,6.629192,0.484590,0.096918,1.066098,1.046714,0.000000,0.000000,0.135685,0.000000,
0.399179,7.071168,0.532238,0.095043,1.045468,1.026460,0.000000,0.000000,0.133060,0.000000,
0.000000,0.000000,0.000000,0.000000,2.040816,2.040816,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.396648,1.396648,0.000000,0.000000,0.000000,0.000000,
0.000000,3.740648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.585988,7.986804,0.737911,0.065110,1.171977,1.106867,0.000000,0.000000,0.130220,0.000000,
0.579188,8.001373,0.750799,0.064354,1.136924,1.072570,0.000000,0.000000,0.128708,0.000000,
0.574321,8.125585,0.744491,0.063813,1.127372,1.063558,0.000000,0.000000,0.106356,0.000000,
3.546099,5.319149,3.546099,0.000000,7.092199,7.092199,0.000000,0.000000,0.000000,0.000000,
0.550637,8.344275,0.720064,0.063535,1.058918,0.995383,0.000000,0.000000,0.105892,0.000000,
0.687844,8.274971,0.854594,0.062531,1.042188,0.979656,0.000000,0.000000,0.104219,0.000000,
0.676632,7.976051,0.840664,0.061512,1.086711,1.025199,0.000000,0.000000,0.164032,0.000000,
0.000000,3.105590,0.000000,0.000000,1.552795,1.552795,0.000000,0.000000,0.000000,0.000000,
2.828854,0.000000,2.828854,0.000000,1.414427,1.414427,0.000000,0.000000,0.000000,0.000000,
0.000000,7.926024,0.000000,2.642008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,27.950311,1.035197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.642274,7.562259,0.787304,0.020719,0.828741,0.808022,0.000000,0.000000,0.186467,0.000000,
0.000000,15.797788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.641676,7.306825,0.786570,0.020699,0.972863,0.952164,0.000000,0.000000,0.186293,0.000000,
0.699632,7.510752,0.823096,0.020577,0.967138,0.946560,0.000000,0.000000,0.185197,0.000000,
0.000000,37.489813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.076087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.717391,0.000000,
0.879858,6.159003,1.026500,0.020949,1.047449,1.047449,0.000000,0.000000,0.146643,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.157407,1.157407,0.000000,0.000000,1.157407,0.000000,
1.479290,11.834320,1.479290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,11.167513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.464129,1.464129,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.546099,2.364066,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.173709,0.000000,0.000000,1.173709,1.173709,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,4.518072,4.518072,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,5.219985,4.474273,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,6.016847,6.016847,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,5.208333,5.208333,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.059322,0.000000,0.000000,1.059322,1.059322,0.000000,0.000000,1.059322,0.000000,
0.000000,0.000000,0.000000,0.000000,7.092199,7.092199,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.801120,2.801120,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.176471,0.000000,0.000000,0.000000,0.000000,0.000000,
2.567394,1.283697,2.567394,0.000000,1.283697,1.283697,0.000000,0.000000,0.000000,0.000000,
0.000000,2.506266,0.000000,0.000000,2.506266,2.506266,0.000000,0.000000,0.000000,0.000000,
0.000000,4.761905,0.000000,0.000000,17.460317,17.460317,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,10.380623,10.380623,0.000000,0.000000,0.000000,0.000000,
2.188184,2.188184,2.188184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,3.696858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.841621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.225352,0.000000,0.000000,1.408451,1.408451,0.000000,0.000000,0.000000,0.000000,
0.000000,1.242236,0.000000,0.000000,6.211180,6.211180,0.000000,0.000000,0.000000,0.000000,
0.000000,3.472222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,5.060729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,3.773585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.651163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.680672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.012072,0.000000,0.000000,4.024145,4.024145,0.000000,0.000000,0.000000,0.000000,
0.000000,0.713267,0.000000,0.000000,1.426534,1.426534,0.000000,0.000000,0.000000,0.000000,
0.000000,4.010695,0.000000,0.000000,1.336898,1.336898,0.000000,0.000000,0.000000,0.000000,
0.000000,1.865672,0.000000,0.000000,5.597015,5.597015,0.000000,0.000000,0.000000,0.000000,
0.000000,9.070295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,10.733453,0.000000,0.000000,3.577818,3.577818,0.000000,0.000000,0.000000,0.000000,
2.057613,0.000000,2.057613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.079002,4.158004,2.079002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,7.788162,6.230530,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.930502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,6.263048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.357298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.902950,22.835395,2.854424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.840909,0.000000,2.840909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.871080,0.000000,0.871080,0.000000,6.097561,6.097561,0.000000,0.000000,0.000000,0.000000,
1.605136,0.000000,1.605136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.252252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,13.959391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,8.574491,1.071811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.123711,0.000000,0.000000,4.123711,6.185567,0.000000,0.000000,0.000000,0.000000,
0.000000,5.547850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.098361,0.000000,0.000000,8.196721,8.196721,0.000000,0.000000,0.000000,0.000000,
0.000000,5.580357,0.000000,0.000000,4.464286,4.464286,0.000000,0.000000,0.000000,0.000000,
0.000000,6.050130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,5.753740,0.000000,0.000000,2.301496,1.150748,0.000000,0.000000,0.000000,0.000000,
0.000000,1.321004,0.000000,0.000000,3.963012,3.963012,0.000000,0.000000,0.000000,0.000000,
0.000000,4.612546,0.922509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.282051,0.000000,0.000000,2.564103,2.564103,0.000000,0.000000,0.000000,0.000000,
3.270646,10.629599,3.270646,0.000000,0.817661,0.817661,0.000000,0.000000,0.000000,0.000000,
0.000000,1.111111,0.000000,0.000000,1.111111,1.111111,0.000000,0.000000,0.000000,0.000000,
0.000000,5.398111,1.349528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,2.695418,2.695418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.002004,0.000000,0.000000,99.198397,99.198397,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.828154,1.828154,0.000000,0.000000,0.000000,0.000000,
0.000000,10.403121,0.000000,0.000000,1.300390,1.300390,0.000000,0.000000,0.000000,0.000000,
0.000000,15.437393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,8.997429,0.000000,0.000000,6.426735,6.426735,0.000000,0.000000,0.000000,0.000000,
0.000000,11.587486,0.000000,0.000000,1.158749,1.158749,0.000000,0.000000,0.000000,0.000000,
0.000000,4.040404,0.000000,0.000000,1.010101,1.010101,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.164502,2.164502,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.564103,5.128205,5.128205,0.000000,0.000000,0.000000,0.000000,
0.000000,20.891365,0.000000,0.000000,1.392758,1.392758,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.396648,0.000000,
0.000000,1.572327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,1.661130,1.661130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.850340,0.000000,0.000000,75.680272,75.680272,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,2.915452,2.915452,0.000000,0.000000,0.000000,0.000000,
0.000000,0.753012,0.000000,0.000000,0.753012,1.506024,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.067485,3.067485,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,8.883249,10.152284,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,1.075269,2.150538,0.000000,0.000000,0.000000,0.000000,
0.000000,2.079002,0.000000,0.000000,2.079002,2.079002,0.000000,0.000000,0.000000,0.000000,
0.000000,25.139665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,18.610422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,9.057971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,9.671180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,38.461538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,37.815126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,34.985423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.915452,0.000000,
0.000000,18.489985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,8.130081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,21.505376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.538071,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.506266,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.421308,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.450382,0.000000,
0.000000,2.923977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.074689,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.680965,0.000000,
0.000000,0.000000,4.395604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,3.891051,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.447178,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,1.908397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.626016,0.000000,
0.000000,0.000000,3.937008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.020202,0.000000,
0.000000,0.000000,2.487562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,2.096436,0.000000,0.000000,0.000000,0.000000,0.000000,2.096436,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.310249,0.000000,
0.000000,0.000000,0.000000,0.000000,1.972387,1.972387,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.267574,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.854369,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,6.060606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,4.081633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,7.812500,7.812500,0.000000,0.000000,0.000000,0.000000,
6.802721,0.000000,6.802721,0.000000,6.802721,6.802721,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,6.711409,6.711409,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.505051,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,1.089325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,6.944444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,4.065041,0.000000,0.000000,4.065041,4.065041,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.721170,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,16.853933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.617978,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.923977,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.008032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.149378,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.881844,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,4.484305,0.000000,4.484305,4.484305,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.166667,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,9.174312,0.000000,0.000000,3.058104,3.058104,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,6.993007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,6.578947,6.578947,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.597701,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,5.154639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
